Date,Open,High,Low,Close,Volume,Adj Close
2009-04-02,255.05,272.40,255.00,269.50,2374600,143.38
2009-04-01,246.00,254.70,240.15,254.40,1281600,135.35
2009-03-31,236.05,247.35,236.05,246.40,1315000,131.09
2009-03-30,248.00,249.65,237.35,241.10,2142000,128.27
2009-03-27,255.00,260.00,246.30,252.60,2197900,134.39
2009-03-26,242.55,263.80,241.90,252.95,4444800,134.57
2009-03-25,241.50,249.35,239.60,242.50,2479200,129.01
2009-03-24,242.55,249.40,239.00,240.00,3299000,127.68
2009-03-23,233.00,240.95,232.40,240.00,2026100,127.68
2009-03-20,231.00,234.15,227.50,233.80,2041600,124.39
2009-03-19,232.45,235.80,228.30,234.00,2024600,124.49
2009-03-18,231.00,237.90,227.35,229.00,1868500,121.83
2009-03-17,228.50,229.70,220.75,228.50,2010200,121.57
2009-03-16,225.00,229.00,220.30,228.00,2264700,121.30
2009-03-13,215.00,226.00,214.00,225.95,3950800,120.21
2009-03-12,216.00,216.00,207.30,209.00,2225000,111.19
2009-03-09,210.00,212.00,204.10,207.00,1019400,110.13
2009-03-06,204.90,215.50,202.95,213.40,2127500,113.53
2009-03-05,208.00,208.00,204.10,207.30,1726400,110.29
2009-03-04,201.90,207.00,200.25,206.25,1349500,109.73
2009-03-03,201.30,205.95,199.40,200.00,2056900,106.40
2009-03-02,204.50,204.95,196.50,200.70,2305600,106.78
2009-02-27,215.00,216.00,204.05,205.90,3610800,109.54
2009-02-26,215.00,220.00,212.15,217.50,2940500,115.71
2009-02-25,215.00,218.90,212.00,218.50,1797300,116.25
2009-02-24,213.05,214.85,209.35,211.10,1217500,112.31
2009-02-20,217.30,219.60,210.10,217.70,1989000,115.82
2009-02-19,209.00,221.70,206.00,220.80,3501900,117.47
2009-02-18,207.50,212.80,206.00,209.00,952500,111.19
2009-02-17,214.00,215.00,206.75,211.00,1347800,112.26
2009-02-16,222.00,224.40,214.30,214.35,1039900,114.04
2009-02-13,222.50,227.00,221.00,222.00,1658900,118.11
2009-02-12,222.00,223.95,218.55,222.00,1015500,118.11
2009-02-11,222.00,224.90,221.20,222.50,1380000,118.37
2009-02-10,227.00,229.90,222.40,225.30,1722200,119.86
2009-02-09,225.50,229.40,218.50,227.00,2343000,120.77
2009-02-06,221.00,227.50,221.00,224.50,1754100,119.44
2009-02-05,226.00,227.00,216.55,221.00,1226100,117.58
2009-02-04,226.55,232.00,222.15,222.60,1352300,118.43
2009-02-03,230.00,230.00,218.55,225.30,1817000,119.86
2009-02-02,229.00,229.00,216.65,220.05,1556500,117.07
2009-01-30,226.90,234.45,221.00,230.50,2911700,122.63
2009-01-29,235.00,235.00,221.10,225.05,3311100,119.73
2009-01-28,228.00,238.80,228.00,232.00,2271000,123.43
2009-01-27,216.00,228.65,215.35,226.00,2466800,120.24
2009-01-23,215.10,218.00,208.25,215.00,2000700,114.38
2009-01-22,221.80,228.70,213.55,218.00,3139100,115.98
2009-01-21,224.85,224.95,213.00,217.40,5212700,115.66
2009-01-20,229.00,232.80,223.80,228.20,2006700,121.41
2009-01-19,240.50,240.50,228.35,232.50,3086400,123.69
2009-01-16,239.25,243.00,229.10,239.00,2780300,127.15
2009-01-15,235.00,239.80,216.80,239.00,5775400,127.15
2009-01-14,245.00,253.85,238.15,243.50,6766700,129.55
2009-01-13,222.00,244.75,201.00,243.55,19008800,129.57
2009-01-12,245.00,245.00,222.10,224.00,6697900,119.17
2009-01-09,242.50,255.00,230.00,248.00,4067300,131.94
2009-01-08,243.60,243.60,243.60,243.60,000,129.60
2009-01-07,247.00,250.00,228.50,243.60,3565900,129.60
2009-01-06,249.45,249.45,237.25,245.50,2137500,130.61
2009-01-05,247.00,250.95,241.75,246.00,2184500,130.88
2009-01-02,248.15,253.70,240.60,243.75,2168900,129.68
2009-01-01,233.40,251.00,233.40,247.25,1390100,131.54
2008-12-31,237.90,239.40,231.00,234.00,1562700,124.49
2008-12-30,230.60,237.45,225.00,234.50,1929400,124.76
2008-12-29,229.00,229.80,214.00,229.05,2113800,121.86
2008-12-26,232.50,236.00,225.10,227.50,2042900,121.03
2008-12-25,232.00,232.00,232.00,232.00,000,123.43
2008-12-24,246.00,254.80,227.35,232.00,5929300,123.43
2008-12-23,245.00,247.75,240.65,244.80,1931600,130.24
2008-12-22,250.00,253.50,242.10,245.65,1838200,130.69
2008-12-19,250.00,257.00,245.10,248.00,3127400,131.94
2008-12-18,247.00,258.50,243.00,249.35,3321400,132.66
2008-12-17,245.00,249.05,234.00,244.30,2273200,129.97
2008-12-16,233.10,240.85,230.30,240.00,1691000,127.68
2008-12-15,242.00,257.80,231.60,234.10,3116400,124.55
2008-12-12,244.10,244.10,231.00,241.45,2339400,128.46
2008-12-11,265.00,265.00,244.65,248.30,2065800,132.10
2008-12-10,242.90,264.00,239.00,261.00,2838800,138.86
2008-12-08,235.00,245.00,232.60,238.10,2821900,126.67
2008-12-05,232.65,233.70,224.10,227.45,2021900,121.01
2008-12-04,225.00,234.40,222.00,233.00,1891300,123.96
2008-12-03,233.50,237.80,217.30,222.00,3301100,118.11
2008-12-02,220.00,234.50,215.20,233.75,2397700,124.36
2008-12-01,235.55,250.00,229.10,235.05,3135000,125.05
2008-11-28,225.00,252.60,225.00,239.00,5340600,127.15
2008-11-26,228.00,244.70,228.00,238.55,3224700,126.91
2008-11-25,240.00,254.70,225.00,232.50,2978900,123.69
2008-11-24,230.15,236.90,222.00,235.00,2812200,125.02
2008-11-21,215.50,234.90,213.05,229.50,3223500,122.10
2008-11-20,218.70,223.50,206.80,220.70,2354100,117.42
2008-11-19,238.00,238.00,220.05,221.05,2439000,117.60
2008-11-18,246.10,249.00,228.00,229.00,3201000,121.83
2008-11-17,244.80,254.90,230.20,253.45,2736800,134.84
2008-11-14,255.00,259.40,232.05,243.00,3548700,129.28
2008-11-12,247.00,261.80,239.15,248.00,3152800,131.94
2008-11-11,263.00,275.90,243.55,245.00,2697100,130.34
2008-11-10,268.00,274.00,262.20,271.15,1765000,144.26
2008-11-07,254.70,264.90,240.15,261.20,2826800,138.96
2008-11-06,265.00,274.35,242.10,255.00,3011900,135.66
2008-11-05,264.30,277.40,257.50,270.00,3829600,143.65
2008-11-04,278.00,280.00,250.30,262.00,5323200,139.39
2008-11-03,284.00,286.00,265.15,279.00,2203200,148.43
2008-10-31,261.10,292.95,261.10,275.50,4920500,146.57
2008-10-29,252.15,264.80,227.70,249.10,7195700,132.53
2008-10-28,227.00,242.70,220.30,241.00,361000,128.22
2008-10-27,227.70,233.90,180.40,218.00,5976900,115.98
2008-10-24,266.00,272.70,221.00,228.90,2599400,121.78
2008-10-23,268.70,300.00,259.00,278.50,3542700,148.17
2008-10-22,290.00,296.70,273.25,276.00,2298500,146.84
2008-10-21,290.00,300.00,282.50,297.40,3147000,158.22
2008-10-20,260.00,290.00,260.00,286.70,3275100,152.53
2008-10-17,280.00,289.90,254.20,258.00,1716300,137.26
2008-10-16,268.70,284.50,239.00,275.50,2151900,146.57
2008-10-15,280.10,294.40,271.00,275.25,2705800,146.44
2008-10-14,306.10,320.70,288.10,293.00,3997800,155.88
2008-10-13,268.00,287.20,264.00,284.70,3847500,151.47
2008-10-10,275.70,279.00,242.00,263.85,5196600,140.37
2008-10-08,304.10,304.10,265.90,284.00,5943200,151.09
2008-10-07,329.90,330.50,295.00,310.00,4000300,164.93
2008-10-06,349.80,349.80,313.30,322.85,2164700,171.76
2008-10-03,364.40,364.40,337.00,344.05,769100,183.04
2008-10-01,321.60,351.70,321.60,349.50,1255700,185.94
2008-09-30,339.00,354.00,320.10,339.45,2417400,180.59
2008-09-29,365.00,365.00,330.15,345.00,2545400,183.55
2008-09-26,349.75,357.45,341.05,343.45,2816200,182.72
2008-09-25,375.90,375.90,348.05,349.00,7852600,185.67
2008-09-24,372.65,393.90,365.10,372.75,4271300,198.31
2008-09-23,400.00,405.00,387.05,388.00,2064800,206.42
2008-09-22,447.70,447.70,410.00,415.20,1505500,220.89
2008-09-19,405.00,428.85,405.00,417.50,3360300,222.12
2008-09-18,391.00,411.00,379.15,402.00,2292000,213.87
2008-09-17,399.90,403.00,387.70,396.25,1466600,210.81
2008-09-16,370.35,398.90,370.35,393.15,1768000,209.16
2008-09-15,401.35,419.65,382.00,400.95,1830200,213.31
2008-09-12,428.00,428.15,414.45,417.00,2000300,221.85
2008-09-11,431.90,432.00,424.00,425.50,1204900,226.37
2008-09-10,435.00,442.80,429.00,431.10,1699000,229.35
2008-09-09,433.75,441.00,427.30,436.00,1066900,231.96
2008-09-08,433.30,448.00,431.40,431.40,2328800,229.51
2008-09-05,445.00,445.00,422.75,427.00,1199600,227.17
2008-09-04,445.30,450.00,440.20,449.90,1023900,239.36
2008-09-02,434.05,458.00,434.05,450.10,1447100,239.46
2008-09-01,430.00,439.85,423.50,434.80,885800,231.32
2008-08-29,415.00,434.00,415.00,433.50,609300,230.63
2008-08-28,427.00,431.90,408.35,412.00,3131400,219.19
2008-08-27,429.95,434.00,424.20,428.00,677800,227.70
2008-08-26,420.00,430.00,418.05,429.10,607500,228.29
2008-08-25,424.00,439.65,418.05,418.05,487300,222.41
2008-08-22,415.00,427.50,411.25,416.50,993400,221.59
2008-08-21,430.00,435.95,418.20,420.10,1495500,223.50
2008-08-20,432.45,437.75,429.00,433.65,880600,230.71
2008-08-19,431.00,435.00,419.00,434.60,734200,231.22
2008-08-18,426.00,439.60,425.15,432.00,1154500,229.83
2008-08-14,435.00,443.00,426.20,426.60,1939100,226.96
2008-08-13,425.00,437.80,425.00,433.00,1027800,230.36
2008-08-12,443.00,450.90,429.15,432.20,1128000,229.94
2008-08-11,450.00,450.00,431.10,441.80,1120800,235.05
2008-08-08,445.00,455.00,435.00,436.00,849100,231.96
2008-08-07,455.50,460.80,446.20,447.00,2010300,237.81
2008-08-06,444.00,465.00,444.00,454.00,2211300,241.54
2008-08-05,430.00,450.00,422.10,445.50,2449100,237.01
2008-08-04,434.00,444.00,425.00,430.50,1064800,229.03
2008-08-01,410.00,435.20,407.00,434.90,1518600,231.38
2008-07-31,424.00,443.50,408.00,411.00,4315800,218.66
2008-07-30,395.00,425.00,387.10,425.00,1189000,226.11
2008-07-29,332.35,406.00,332.35,403.00,706000,214.40
2008-07-28,405.00,414.00,402.00,408.65,1084400,217.41
2008-07-25,405.00,420.00,396.00,408.60,1761100,217.38
2008-07-24,410.00,413.00,382.25,408.00,2448000,217.06
2008-07-23,395.00,414.00,391.15,408.00,2578100,217.06
2008-07-22,375.00,398.00,372.00,395.30,2132500,210.31
2008-07-21,366.00,380.85,335.25,375.00,3096100,199.51
2008-07-18,382.00,389.90,356.00,363.50,3985900,193.39
2008-07-17,378.00,390.00,371.00,381.00,2490900,202.70
2008-07-16,380.50,385.65,365.90,374.00,1502100,198.98
2008-07-15,400.00,409.90,372.00,373.05,2555500,198.47
2008-07-14,412.20,415.00,397.10,404.00,1363700,214.94
2008-07-11,435.55,444.00,409.05,412.00,2316000,219.19
2008-07-10,434.00,444.00,425.65,432.50,2154200,230.10
2008-07-09,429.70,438.70,418.15,432.25,2761000,229.97
2008-07-08,430.10,436.00,414.25,419.00,1163600,222.92
2008-07-07,431.00,446.45,431.00,442.20,598400,235.26
2008-07-04,430.00,438.25,425.10,426.45,696100,226.88
2008-07-03,434.00,436.90,424.00,428.30,1349400,227.86
2008-07-02,418.00,449.00,414.75,439.00,1691800,233.56
2008-07-01,438.00,449.00,410.00,415.25,1126200,220.92
2008-06-30,446.00,453.95,433.05,438.90,807200,233.50
2008-06-27,459.00,459.00,431.00,446.00,1637600,237.28
2008-06-26,463.00,494.25,453.25,476.00,2741400,249.69
2008-06-25,461.10,466.00,449.10,455.50,1317400,238.94
2008-06-24,480.00,486.75,470.00,470.00,1117500,246.55
2008-06-23,470.00,486.20,463.50,481.00,975000,252.32
2008-06-20,490.00,494.90,470.15,472.05,576000,247.62
2008-06-19,470.15,494.70,470.15,489.55,1000100,256.80
2008-06-18,498.00,498.00,482.10,484.90,788700,254.36
2008-06-17,486.95,498.75,480.10,494.00,1116300,259.14
2008-06-16,486.50,491.00,481.50,489.00,580900,256.51
2008-06-13,478.10,488.85,472.00,477.00,1753600,250.22
2008-06-12,472.95,487.50,464.10,486.00,1254200,254.94
2008-06-11,480.00,482.50,470.50,473.05,1485300,248.15
2008-06-10,481.00,485.00,463.10,474.00,1498400,248.65
2008-06-09,499.00,499.00,474.90,486.00,1767200,254.94
2008-06-06,532.00,535.00,500.00,506.00,1398500,265.43
2008-06-05,495.00,531.95,488.20,529.45,2485700,277.73
2008-06-04,491.45,507.45,490.00,491.00,1260400,257.56
2008-06-03,492.20,508.00,481.00,507.15,1302400,266.03
2008-06-02,509.25,520.00,492.00,494.00,1627000,259.14
2008-05-30,511.00,514.75,501.00,506.25,1401000,265.56
2008-05-29,507.00,520.00,503.10,510.00,3403400,267.53
2008-05-28,494.00,512.40,490.35,509.50,4165700,267.27
2008-05-27,482.50,497.40,478.30,492.05,2265600,258.11
2008-05-26,476.20,487.90,470.20,479.00,1447400,251.27
2008-05-23,494.00,494.00,478.80,483.00,803800,253.37
2008-05-22,490.00,496.90,486.15,487.55,1185800,255.75
2008-05-21,495.00,502.00,490.15,493.60,888400,258.93
2008-05-20,500.00,504.90,492.35,494.90,1283800,259.61
2008-05-16,511.10,515.25,504.50,505.00,1450400,264.91
2008-05-15,497.00,515.85,497.00,510.15,2561600,267.61
2008-05-14,491.00,507.00,491.00,500.25,2557300,262.42
2008-05-13,509.95,510.00,490.50,495.00,1800000,259.66
2008-05-12,504.95,510.00,485.75,505.00,4533900,264.91
2008-05-09,500.00,504.50,486.25,504.00,3285300,264.38
2008-05-08,494.70,499.70,478.00,494.00,3526800,259.14
2008-05-07,499.00,510.00,495.00,496.10,2932700,260.24
2008-05-06,490.25,505.00,475.10,502.00,1835100,263.33
2008-05-05,506.00,506.00,487.30,491.00,1682800,257.56
2008-05-02,490.00,508.40,490.00,504.40,3258700,264.59
2008-04-30,479.00,492.50,472.35,488.80,1934200,256.41
2008-04-29,458.35,481.50,457.00,477.30,2344200,250.38
2008-04-28,462.00,470.00,450.00,460.00,854900,241.30
2008-04-25,449.05,470.00,445.00,469.00,1908400,246.02
2008-04-24,458.90,458.90,442.00,451.00,1940300,236.58
2008-04-23,430.00,446.00,425.30,443.10,1612900,232.44
2008-04-22,450.00,452.00,424.25,436.00,2530500,228.71
2008-04-21,475.00,480.10,452.00,454.25,2748800,238.29
2008-04-17,455.00,464.90,438.00,461.00,3255700,241.83
2008-04-16,432.90,451.85,430.00,451.10,2251400,236.63
2008-04-15,410.00,438.70,403.10,430.00,3338100,225.56
2008-04-11,410.00,414.90,402.20,405.00,1376800,212.45
2008-04-10,419.45,419.45,405.00,405.50,1140500,212.71
2008-04-09,415.00,416.80,406.00,411.90,944000,216.07
2008-04-08,430.00,434.00,411.25,413.15,1312700,216.73
2008-04-07,417.00,440.95,417.00,435.15,1602900,228.27
2008-04-04,436.00,438.00,412.25,415.30,1071300,217.85
2008-04-03,416.75,441.90,416.75,438.30,1761600,229.92
2008-04-02,419.00,434.90,410.35,414.90,1219500,217.64
2008-04-01,430.00,440.00,401.10,410.05,2863600,215.10
2008-03-31,449.60,449.60,411.00,417.00,1518500,218.74
2008-03-28,431.00,459.50,427.00,457.00,1626100,239.73
2008-03-27,425.00,434.90,421.85,430.50,2286100,225.83
2008-03-26,436.00,444.00,420.50,424.60,1781700,222.73
2008-03-25,406.10,438.85,406.10,437.90,1656700,229.71
2008-03-24,374.90,404.00,372.00,400.00,1394100,209.83
2008-03-19,370.00,389.45,370.00,376.00,2014700,197.24
2008-03-18,355.00,373.00,353.00,362.50,2555400,190.16
2008-03-17,368.00,375.00,348.00,351.65,2043200,184.46
2008-03-14,365.85,379.90,362.15,368.50,1631700,193.30
2008-03-13,381.00,385.00,360.10,365.00,1437700,191.47
2008-03-12,418.75,418.90,388.00,391.00,1161300,205.11
2008-03-11,401.00,402.00,389.20,393.00,1769100,206.16
2008-03-10,407.00,437.60,398.00,400.00,941900,209.83
2008-03-07,426.10,428.90,408.25,410.00,986700,215.07
2008-03-05,430.00,440.00,417.00,439.00,724000,230.29
2008-03-04,421.00,424.70,412.00,424.70,507300,222.78
2008-03-03,429.85,429.85,416.05,416.05,1150100,218.25
2008-02-29,443.00,445.00,420.50,431.00,1184400,226.09
2008-02-28,439.90,450.50,434.00,449.00,1313600,235.53
2008-02-27,449.00,449.70,436.35,437.30,589800,229.39
2008-02-26,445.00,447.60,432.00,440.55,745700,231.10
2008-02-25,426.50,442.35,424.00,437.90,713300,229.71
2008-02-22,439.00,439.00,421.00,427.80,730400,224.41
2008-02-21,425.00,436.00,414.40,435.00,1986700,228.19
2008-02-20,419.70,420.00,408.00,410.05,565700,215.10
2008-02-19,411.20,425.00,410.05,412.45,796100,216.36
2008-02-18,425.00,430.50,410.20,416.00,592100,218.22
2008-02-15,417.00,423.00,410.10,420.20,646800,220.42
2008-02-14,418.00,421.90,409.10,416.40,794200,218.43
2008-02-13,410.00,428.00,403.25,410.95,931600,215.57
2008-02-12,428.00,432.00,417.35,423.00,1225000,221.89
2008-02-11,423.00,428.00,398.00,425.00,1127800,222.94
2008-02-08,411.00,424.95,407.15,424.70,830900,222.78
2008-02-07,426.00,429.90,405.50,411.00,812900,215.60
2008-02-06,440.00,444.80,419.00,426.50,1229100,223.73
2008-02-05,466.00,466.00,375.00,454.95,523900,238.65
2008-02-04,450.00,474.00,449.00,465.00,1435600,243.92
2008-02-01,430.05,450.00,405.00,439.20,1767900,230.39
2008-01-31,414.00,445.90,395.05,434.00,2009600,227.66
2008-01-30,416.00,420.50,408.50,408.60,1142600,214.34
2008-01-29,419.00,424.00,410.00,411.30,451200,215.75
2008-01-28,430.00,434.40,398.85,406.30,971900,213.13
2008-01-25,420.15,440.90,415.00,438.30,775100,229.92
2008-01-24,459.00,459.00,404.00,407.00,1162600,213.50
2008-01-23,435.00,453.90,400.00,435.00,1516600,228.19
2008-01-22,410.00,525.00,324.00,424.00,2933300,222.42
2008-01-21,453.00,457.90,428.30,443.50,1667600,232.65
2008-01-18,460.00,464.00,442.20,461.00,1306200,241.83
2008-01-17,457.00,469.90,445.10,463.90,409800,243.35
2008-01-16,460.10,462.00,443.50,458.00,1438800,240.25
2008-01-15,479.00,479.00,455.20,460.00,1297700,241.30
2008-01-14,487.00,487.00,456.15,474.00,4469200,248.65
2008-01-11,497.50,497.50,480.00,487.85,1025000,255.91
2008-01-10,496.25,501.90,485.00,485.95,1200500,254.91
2008-01-09,496.00,502.40,485.00,492.10,1130300,258.14
2008-01-08,488.00,494.95,477.30,491.90,1417100,258.04
2008-01-07,491.00,494.00,480.00,481.00,1172800,252.32
2008-01-04,490.00,501.90,485.00,493.00,1519100,258.61
2008-01-03,511.35,511.35,494.00,496.00,1369000,260.19
2008-01-02,518.00,518.50,502.15,511.00,934900,268.05
2008-01-01,529.05,529.05,515.00,516.20,559200,270.78
2007-12-31,537.80,544.90,521.10,525.25,1413700,275.53
2007-12-28,537.55,542.00,505.65,527.70,1150300,276.81
2007-12-27,540.00,552.00,529.15,545.90,2271700,286.36
2007-12-26,539.50,544.80,519.20,535.00,2504400,280.64
2007-12-24,496.50,539.70,496.50,537.00,4042600,281.69
2007-12-20,484.80,495.00,482.15,495.00,648200,259.66
2007-12-19,494.90,494.90,477.00,485.00,464000,254.42
2007-12-18,488.35,494.00,474.40,481.75,1329100,252.71
2007-12-17,500.00,500.00,485.00,488.15,1040000,256.07
2007-12-14,501.00,501.90,492.25,494.05,596800,259.16
2007-12-13,505.00,505.00,494.55,502.00,975200,263.33
2007-12-12,500.00,509.90,489.00,506.15,1078500,265.51
2007-12-11,502.00,508.00,499.00,506.20,773500,265.54
2007-12-10,503.20,508.95,498.10,499.00,935200,261.76
2007-12-07,500.00,504.95,450.00,503.00,811600,263.86
2007-12-06,501.00,503.00,492.00,493.00,592000,258.61
2007-12-05,501.80,501.80,492.00,497.00,584100,260.71
2007-12-04,493.00,505.00,485.00,491.05,1643100,257.59
2007-12-03,465.00,499.00,461.00,495.00,2942600,259.66
2007-11-30,456.00,463.75,450.40,461.30,940900,241.98
2007-11-29,457.15,465.00,442.00,448.60,1529300,235.32
2007-11-28,460.00,462.00,446.10,449.90,514700,236.00
2007-11-27,427.00,459.90,426.15,459.00,705300,240.78
2007-11-26,445.00,455.00,445.00,450.10,816900,236.11
2007-11-23,444.90,444.90,435.00,442.00,877300,231.86
2007-11-22,436.75,440.00,429.00,439.00,1442000,230.29
2007-11-21,450.00,450.45,435.00,435.50,1692900,228.45
2007-11-20,457.70,457.70,446.30,447.00,1811600,234.48
2007-11-19,460.85,467.45,456.20,458.00,885400,240.25
2007-11-16,455.70,465.10,447.90,460.05,927200,241.33
2007-11-15,475.15,475.25,454.50,458.20,1287000,240.36
2007-11-14,452.00,477.80,445.00,476.00,1762700,249.69
2007-11-13,450.00,456.00,439.05,442.00,1773200,231.86
2007-11-12,465.00,465.00,442.00,453.80,1478800,238.05
2007-11-09,468.00,472.00,458.00,458.45,127000,240.49
2007-11-08,450.15,473.95,450.15,471.05,741100,247.10
2007-11-07,483.00,487.90,469.00,474.40,917500,248.86
2007-11-06,484.00,489.95,482.20,489.95,774500,257.01
2007-11-05,491.80,506.90,482.50,487.00,717700,255.46
2007-11-02,482.00,498.00,482.00,490.10,719500,257.09
2007-11-01,509.95,513.00,493.00,497.00,995700,260.71
2007-10-31,510.00,510.40,498.05,509.00,723500,267.01
2007-10-30,515.00,516.40,498.40,510.90,1390600,268.00
2007-10-29,485.55,513.45,485.55,510.00,1684800,267.53
2007-10-26,498.00,502.00,491.30,500.15,1379100,262.36
2007-10-25,490.00,500.00,477.10,495.00,2455800,259.66
2007-10-24,499.00,499.00,477.35,483.05,1633100,253.39
2007-10-23,500.00,503.85,485.00,490.40,1411800,257.25
2007-10-22,457.85,500.00,457.85,496.00,1238600,260.19
2007-10-19,502.00,510.00,478.10,499.35,2806300,261.94
2007-10-18,495.00,507.00,479.00,494.00,3644500,259.14
2007-10-17,470.00,490.00,463.00,488.30,1464600,256.15
2007-10-16,492.90,494.85,481.35,483.05,2341700,253.39
2007-10-15,487.00,500.00,474.10,493.65,2524200,258.95
2007-10-12,480.25,490.00,471.40,487.00,1982800,255.46
2007-10-11,504.00,505.00,476.25,490.25,3440000,257.17
2007-10-10,492.05,506.25,484.05,505.60,3015400,265.22
2007-10-09,469.00,491.90,460.35,486.00,3735900,254.94
2007-10-08,465.00,471.15,455.00,469.20,2472100,246.13
2007-10-05,464.90,464.90,453.50,461.00,1750900,241.83
2007-10-04,467.00,468.50,458.10,462.00,2478800,242.35
2007-10-03,456.15,475.00,456.15,474.00,3370700,248.65
2007-10-01,462.00,468.80,445.55,453.50,2035200,237.89
2007-09-28,467.00,469.00,457.05,460.00,2031700,241.30
2007-09-27,457.90,465.00,455.00,461.05,3466200,241.85
2007-09-26,440.00,475.05,440.00,457.00,3278400,239.73
2007-09-25,446.00,446.80,434.50,436.05,1883100,228.74
2007-09-24,443.00,447.70,432.55,440.50,3411300,231.07
2007-09-21,432.00,443.00,425.00,440.00,3351100,230.81
2007-09-20,446.00,450.00,433.05,434.95,1322200,228.16
2007-09-19,452.50,459.90,446.50,448.00,2519900,235.01
2007-09-18,451.90,451.90,443.00,444.20,2032800,233.01
2007-09-17,452.60,454.00,447.25,449.75,699600,235.92
2007-09-14,462.00,462.00,446.00,448.00,732600,235.01
2007-09-13,457.00,458.80,449.75,457.25,1023200,239.86
2007-09-12,459.50,460.40,450.10,454.05,603000,238.18
2007-09-11,470.00,470.00,454.10,456.50,944000,239.47
2007-09-10,471.00,474.45,464.00,466.25,1131800,244.58
2007-09-07,478.00,480.50,470.30,479.65,1331500,251.61
2007-09-06,466.00,479.80,466.00,477.10,1196300,250.27
2007-09-05,469.60,476.70,468.15,471.00,2192500,247.07
2007-09-04,482.00,487.80,462.10,464.80,1352500,243.82
2007-09-03,486.00,486.00,473.05,474.40,1330600,248.86
2007-08-31,479.00,488.25,475.00,481.70,1225400,252.68
2007-08-30,477.00,484.75,468.35,480.00,2754400,251.79
2007-08-29,462.50,472.00,453.05,471.35,1407200,247.26
2007-08-28,460.00,470.00,458.55,465.00,1242900,243.92
2007-08-27,460.00,467.00,452.35,464.05,884200,243.43
2007-08-24,464.90,464.90,444.75,455.80,1214600,239.10
2007-08-23,469.70,469.70,438.95,448.45,758400,235.24
2007-08-22,452.00,456.90,435.00,453.95,2023200,238.13
2007-08-21,483.00,483.00,440.00,446.05,2273700,233.98
2007-08-20,479.40,497.70,463.70,473.00,2147800,248.12
2007-08-17,467.00,482.00,445.00,471.90,2480200,247.54
2007-08-16,462.00,475.00,457.55,468.00,1370800,245.50
2007-08-14,484.00,484.40,477.10,480.40,705400,252.00
2007-08-13,481.25,482.90,475.00,480.00,1050500,251.79
2007-08-10,474.70,483.00,458.00,480.25,2009300,251.92
2007-08-09,480.05,484.50,476.00,477.70,2127800,250.59
2007-08-08,465.70,484.00,465.70,476.75,3356500,250.09
2007-08-07,469.75,484.70,457.00,459.70,2144300,241.14
2007-08-06,460.00,470.30,453.35,457.40,1224200,239.94
2007-08-03,463.05,509.90,463.05,470.20,2388100,246.65
2007-08-02,484.95,484.95,460.30,462.15,1875700,242.43
2007-08-01,491.10,494.50,471.40,476.55,2264700,249.98
2007-07-31,491.50,499.70,487.10,497.35,929800,260.89
2007-07-30,492.70,495.00,486.20,493.55,817100,258.90
2007-07-27,511.25,511.25,490.00,492.70,1962300,258.45
2007-07-26,500.90,532.00,495.10,514.00,3170200,269.63
2007-07-25,505.00,506.00,496.00,498.85,2448000,261.68
2007-07-24,509.50,510.00,503.15,505.50,776800,265.17
2007-07-23,505.00,512.15,502.45,509.00,1120900,267.01
2007-07-20,506.00,511.90,504.05,505.20,2283000,265.01
2007-07-19,493.15,508.90,493.15,505.15,2263000,264.99
2007-07-18,507.00,508.65,503.15,506.35,820300,265.62
2007-07-17,506.90,508.00,502.40,505.35,1101800,265.09
2007-07-16,512.90,513.00,498.55,502.45,1516800,263.57
2007-07-13,515.00,515.90,506.25,512.55,1887900,268.87
2007-07-12,512.50,514.80,509.00,511.55,962900,268.34
2007-07-11,524.80,524.90,508.00,511.15,1658600,268.13
2007-07-10,526.00,530.50,517.00,519.30,1592300,272.41
2007-07-09,525.00,529.00,520.30,525.05,1982600,275.42
2007-07-06,506.20,521.00,504.25,519.60,2925400,272.57
2007-07-05,492.70,512.00,492.70,504.65,865200,264.72
2007-07-04,510.00,517.15,506.60,508.75,1492800,266.87
2007-07-03,518.50,518.70,513.50,515.15,451700,270.23
2007-07-02,515.00,522.00,508.50,512.70,807200,268.95
2007-06-29,517.00,520.00,513.15,518.45,1400600,271.96
2007-06-28,514.00,518.75,507.00,514.80,2265300,270.05
2007-06-27,508.75,514.00,507.25,509.90,1153700,267.48
2007-06-26,512.00,519.00,505.00,508.75,799000,266.87
2007-06-25,517.30,518.90,510.00,515.55,1285700,270.44
2007-06-22,524.80,528.00,515.00,517.30,1262800,271.36
2007-06-21,525.00,530.00,517.30,524.80,710400,275.29
2007-06-20,523.00,528.50,520.00,522.85,1539900,274.27
2007-06-19,511.00,525.75,511.00,521.55,1104700,273.59
2007-06-18,549.90,549.90,521.55,523.05,707300,274.38
2007-06-15,535.00,539.40,530.00,530.50,998300,278.28
2007-06-14,541.00,627.30,531.50,532.40,636400,279.28
2007-06-13,532.00,538.90,526.40,530.45,1989100,278.26
2007-06-12,543.10,546.00,533.35,538.70,539100,282.58
2007-06-11,554.90,557.10,540.00,542.80,1057200,284.74
2007-06-08,540.00,554.25,535.55,547.60,2970200,287.25
2007-06-07,509.00,549.20,509.00,545.40,2488600,286.10
